path,true,pred
C:/MedicinalPlantApp\data\val\Mango\__42_2037685.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__42_2798582.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__42_4673629.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__42_4705399.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__43_2589628.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__44_3642017.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__44_5132124.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__44_8554572.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__45_4054483.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__46_1323876.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__46_55264.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__46_7433619.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__48_6621456.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__48_7650488.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__49_7730853.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__50_1827101.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__53_1278087.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__53_8667293.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__54_8849109.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__55_6609248.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__57_8075996.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__58_1884236.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__58_4260086.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__58_5879878.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__59_1887150.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__59_5982817.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__59_6011778.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__5_1473389.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__5_8437023.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__60_3404825.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__60_9937513.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__6_5334242.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__7_171643.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__7_368235.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__7_5356979.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__7_621820.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__7_9572925.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__8_2479221.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__9_2527514.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__9_2831368.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__9_4802254.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mango\__9_9302330.png,Mango,Mexican_Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__0_1477142.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__0_8443365.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__10_5311133.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__10_7614567.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__11_3461325.png,Mexican_Mint,Neem
C:/MedicinalPlantApp\data\val\Mexican_Mint\__11_9913188.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__12_3988540.png,Mexican_Mint,Neem
C:/MedicinalPlantApp\data\val\Mexican_Mint\__12_9252626.png,Mexican_Mint,Indian_Beech
C:/MedicinalPlantApp\data\val\Mexican_Mint\__12_9980180.png,Mexican_Mint,Indian_Beech
C:/MedicinalPlantApp\data\val\Mexican_Mint\__13_3446701.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__13_4906510.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__14_675543.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__15_4130212.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__15_7041599.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__15_7877380.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__16_3790169.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__16_8347910.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__17_7466478.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__18_1834571.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__18_203195.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__18_2679943.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__18_3535669.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__19_1744986.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__1_2568427.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__1_3063905.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__20_5770856.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__20_9483038.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__22_4053346.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__22_8752654.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__24_2989344.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__24_302981.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__26_3565885.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__26_4551161.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__26_6570518.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__27_1678729.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__27_2420258.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__27_2465457.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__28_6251838.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__29_3546699.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__2_3200517.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__30_3098683.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__30_5478394.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__30_7134277.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__31_2747940.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__31_275488.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__31_6351020.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__32_101320.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__32_5245837.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__32_5556341.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__32_9365234.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__33_8723688.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__34_3731926.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__34_4261339.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__35_5941577.png,Mexican_Mint,Indian_Beech
C:/MedicinalPlantApp\data\val\Mexican_Mint\__35_7915571.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__36_5380247.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__36_8759270.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__37_2161835.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__37_5879232.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__37_9040277.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__37_9435635.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__38_1947772.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__38_9321349.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__39_7989660.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__3_1006942.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__3_3089899.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__3_980766.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__40_5953840.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__40_6119360.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__40_7382686.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__40_7916698.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__41_2415342.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__41_6143440.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__42_5442952.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__42_5589395.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__44_4379791.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__44_7132125.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__44_7306714.png,Mexican_Mint,Indian_Beech
C:/MedicinalPlantApp\data\val\Mexican_Mint\__45_4016353.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__46_1516378.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__46_3855315.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__46_6052302.png,Mexican_Mint,Mango
C:/MedicinalPlantApp\data\val\Mexican_Mint\__47_4172490.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__4_1781143.png,Mexican_Mint,Neem
C:/MedicinalPlantApp\data\val\Mexican_Mint\__4_1912461.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__4_9615039.png,Mexican_Mint,Neem
C:/MedicinalPlantApp\data\val\Mexican_Mint\__5_2756947.png,Mexican_Mint,Indian_Beech
C:/MedicinalPlantApp\data\val\Mexican_Mint\__6_3592161.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__6_4414618.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__7_3371868.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__7_6216306.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__8_9896101.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__9_1415700.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__9_1752311.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__9_4942322.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mexican_Mint\__9_9325.png,Mexican_Mint,Mint
C:/MedicinalPlantApp\data\val\Mint\__0_2979262.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__0_7371383.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__10_5979100.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__13_8009836.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__15_1845272.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__15_6891590.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__18_2890281.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__18_3003925.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__1_8187315.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__21_6951849.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__21_8030091.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__22_8947615.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__22_9231039.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__24_7213295.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__25_2769706.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__25_4163980.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__25_6672319.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__26_1424090.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__26_3247445.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__26_8591665.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__27_5224508.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__27_6109166.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__28_547673.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__29_4022321.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__31_2343849.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__31_4935386.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__32_5819387.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__33_1716102.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__33_3402263.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__36_1336.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__38_5347303.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__38_695326.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__38_8889470.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__39_3346340.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__39_3904951.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__39_8820451.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__3_7718072.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__43_4446822.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__44_1755783.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__45_2812236.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__45_4938988.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__46_3605413.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__47_8589471.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__47_8627215.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__47_8800075.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__48_4168696.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__49_2949905.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__4_2650020.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__4_4182012.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__51_3602850.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__52_7138210.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__53_2268860.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__54_4607855.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__54_6187249.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__55_2307491.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__55_5077892.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__56_5358491.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__58_3260774.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__59_2503178.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__60_3146637.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__62_628852.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__65_7445995.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__66_4105421.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__66_7238402.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__67_1561208.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__67_2785417.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__67_4033903.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__68_671036.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__69_4114900.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__70_3702309.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__72_3686540.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__73_6972829.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__74_1589825.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__74_3443870.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__75_3008879.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__77_4426421.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__78_9129130.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__79_2039330.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__79_7659295.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__7_6101966.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__80_1279367.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__80_1584092.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__80_7219215.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__80_7327878.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__83_3807039.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__84_754958.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__84_8380608.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__85_1278572.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__86_2828090.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__86_3191335.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__87_254454.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__87_8079798.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__87_9798578.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__88_5902842.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__8_2109521.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__91_3552951.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__92_4705963.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__92_4983762.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__94_4384217.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Mint\__96_3587482.png,Mint,Neem
C:/MedicinalPlantApp\data\val\Neem\__0_2992310.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__10_3367310.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__11_4632524.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__12_2735212.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__13_840932.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__14_2122783.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__15_3083900.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__15_6184893.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__15_9079788.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__16_380618.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__17_2542470.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__17_310198.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__17_8237847.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__18_2944496.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__18_7655089.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__19_7711370.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__19_7910838.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__1_3427726.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__20_4599741.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__20_9883853.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__21_6496188.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__22_4003991.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__22_9582042.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__23_1057817.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__23_8766518.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__26_1283829.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__26_177759.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__27_3505222.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__28_5946674.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__28_971066.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__29_3979655.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__29_8440587.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__29_8712267.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__30_3300748.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__32_4854380.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__33_1024090.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__33_3744394.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__33_7355774.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__34_4971159.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__35_5612550.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__36_489372.png,Neem,Peepal
C:/MedicinalPlantApp\data\val\Neem\__36_5807668.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__36_8525218.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__37_1839174.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__38_1361646.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__38_2238961.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__38_2793176.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__38_3604794.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__3_3916564.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__3_4561579.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__40_4039925.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__42_2211200.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__43_2255125.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__43_4312070.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__44_2460263.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__44_8410021.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__45_5995005.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__45_679330.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__46_1842843.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__46_2777972.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__46_9333819.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__47_1622758.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__47_4233471.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__47_6337200.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__47_9690909.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__48_9689083.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__49_1734944.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__49_9070569.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__4_5922115.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__4_6673272.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__4_7637883.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__4_9798107.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__50_3299057.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__50_3974556.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__51_39378.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__52_3580038.png,Neem,Oleander
C:/MedicinalPlantApp\data\val\Neem\__52_728281.png,Neem,Oleander
